Country,Year,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov
"Estonia, Rep. of",2000.0,245.395307910915,7246.4530749329,-12.0769572227342,-3.46980391016422,2229.9188682355,,,2162.8882908861,329.801781234022,5099.4304498465,104.089817949831,,,
"Estonia, Rep. of",2001.0,239.622428216143,7663.6172635179,133.157270006312,-14.323701208099,2284.4441978618,,,2444.4489358414,361.298892154646,5453.7217030617,52.7864401213741,,,
"Estonia, Rep. of",2002.0,787.284754023727,8276.4181807585,192.258876421116,-0.288925142695078,2355.7412243467,,,3020.7001244508,744.041402212046,5980.2326857838,291.579325732917,,,
"Estonia, Rep. of",2003.0,1352.5467,8960.0572133894,319.110848040094,75.6967725597765,2445.9951407374,,,3556.4368857784,1436.2836,6561.0560900921,450.221133201837,,,
"Estonia, Rep. of",2004.0,1706.57509,9564.4718531904,148.195371803755,234.470765937374,2505.6885944893,,,3752.3251238584,2559.24969,7094.8503897209,939.681466471854,,,
"Estonia, Rep. of",2005.0,1941.7862,10340.016002127,482.193106806762,392.324471328208,2579.3723546613,,,4331.1695351426,2177.7262,7785.0860490835,-19.1632778419638,,,
"Estonia, Rep. of",2006.0,3035.5533,11473.181536737,847.496091446192,373.550731845136,2702.6784499619,,,5316.9934963219,2013.9564,8787.3989014054,-377.271365450215,,,
"Estonia, Rep. of",2007.0,3476.65857,12379.918098451,80.986370526286,672.370171209607,2867.5026461238,,,5865.0362828846,2153.6823,9528.2572538678,-48.3547518612746,,,
"Estonia, Rep. of",2008.0,2638.10652,12081.332935944,-568.600911006693,-366.178430093558,2998.5739694308,,,5096.3626112357,2173.55706,9096.5842047159,54.466147219578,,,
"Estonia, Rep. of",2009.0,3634.9492914,10730.952343914,596.009481832401,79.6000033861376,2903.503328953,,,3200.7055931882,884.024190000001,7827.9214852068,-1325.13067674421,,,
"Estonia, Rep. of",2010.0,3413.002212,10612.2585,8.8376171249685,415.674570939537,2883.7325,,,3130.1581,701.511681,7728.526,-127.678140925974,,,
"Estonia, Rep. of",2011.0,3332.2505406,10918.397381145,-1274.86816525864,-110.448473535038,2952.5628407835,,,4244.6000415941,896.15514,7965.8345865168,281.318332569665,,,
"Estonia, Rep. of",2012.0,3640.2246,11360.177995688,122.018915906642,229.170205032587,3046.1476050726,,,4751.5031204909,1356.4936116,8313.669079973,324.590513495951,,,
"Estonia, Rep. of",2013.0,4278.2081634,11752.781958624,512.655482711434,419.285557387976,3130.7553863587,,,4822.4717245477,1602.7693335,8621.1912838525,192.194552425398,,,
"Estonia, Rep. of",2014.0,4317.6576942,12107.183955786,566.499657766156,179.173316463023,3173.7896593085,,,4693.665314558,1570.7989377,8932.4330832608,158.067847813454,,,
"Estonia, Rep. of",2015.0,4177.8361698,12640.735185741,318.787879409889,237.307529608412,3271.7776167496,,,4545.2304790697,1361.266932,9369.6809307765,-3.23269068351208,,,
Finland,1997.0,8413.67351080119,105672.94511516,2906.09127048049,1694.1836013129,36601.962511939,,,30732.719069646,47565.9970114561,69587.871269065,-180.855629379725,,,
Finland,1998.0,11554.3563579278,109888.9770427,1806.60439019532,2099.34665276395,37344.163801337,,,34012.333376767,51402.6687598116,72945.323469313,-4064.86762385861,,,
Finland,1999.0,19951.356,113029.89388348,10170.9295495972,5526.12147582425,37978.182823941,,,35554.663105088,46587.3204,75385.054002773,3270.82015106232,,,
Finland,2000.0,30861.8935,115133.41897387,11757.2593810912,7163.09545505342,38464.116284623,,,37765.669750472,49015.018,76969.388455083,7002.68318585619,,,
Finland,2001.0,35748.1718999999,118121.64611978,6442.90378675408,5154.49546670649,39381.005332697,,,38431.613655613,50082.5163999999,79034.262205357,2026.55950468519,,,
Finland,2002.0,53100.242845,121049.69556242,8061.21418632365,5394.99680608749,40337.797675899,,,37296.502703759,70382.074268,81009.71228928,6483.19171744399,,,
Finland,2003.0,70892.21526,125002.56230999,4275.69613680213,5536.69706797376,40842.352674308,,,38339.602254219,95554.90467,84352.712179815,8504.50307979043,,,
Finland,2004.0,93062.499501,128832.379127,14288.6804690712,10224.3172687211,41432.921442216,,,40126.9920516,118845.717643,87516.864737649,13021.2157390576,,,
Finland,2005.0,89827.584071,132461.90299133,8497.53194986126,9411.0454125042,42254.929321872,,,41431.549742654,110379.291132,90295.321280012,5436.95299120289,,,
Finland,2006.0,117679.29702,136551.2922896,15636.544914322,14793.2338116891,42742.636262337,,,41993.639194736,134677.11801,93835.233890389,13626.2774395992,,,
Finland,2007.0,133691.484885,140416.13791896,2573.49686735334,13528.2915407485,43281.774116523,,,46318.175060265,149726.99658,97121.327811428,5188.51750571663,,,
Finland,2008.0,118839.392301,143097.18932579,6532.45305684098,-5702.53127831413,44049.690862783,,,46611.518339957,134114.301825,99032.645770999,2405.94134412678,,,
Finland,2009.0,151228.094262,140810.43660157,18509.0104297726,19533.2377123644,44678.389446036,,,41004.288878754,174357.316224,96139.474020288,28805.6083882179,,,
Finland,2010.0,155296.544586,143584.0,13248.1586768442,15286.2853961744,44564.0,,,41949.0,179801.797848,99020.0,16253.0212700649,,,
Finland,2011.0,158909.202807,146392.59221078,9472.88690704942,-3245.75536970615,44507.248646928,,,43578.786109844,195994.071816,101886.07367,18003.7140285817,,,
Finland,2012.0,176842.572858,147034.78710388,9041.50172364811,11316.3241428508,44757.309296402,,,43454.889569353,234588.06657,102278.09257097,29258.911356803,,,
Finland,2013.0,182199.7965,147033.8889292,1950.06477920241,9720.50106192658,45280.485832537,,,41452.502834061,250528.6851,101744.26038094,12442.1991237795,,,
Finland,2014.0,177057.0594,147498.24523652,13370.6690870199,6020.45126123044,45133.287010506,,,40692.725519578,243559.3869,102361.19335182,8318.3980693432,,,
Finland,2015.0,165520.5045,149715.83851072,357.637663208116,2157.49343508673,45707.007720471,,,40883.125350186,224302.6836,104006.04685106,-2337.26356613638,,,
France,1997.0,241088.158180391,1224017.1871015,51123.0313916194,9665.2244116899,396953.03761948,,,320044.15375826,309463.769810123,829165.40668249,23355.9777057041,,,
France,1998.0,345957.91608118,1255566.1448557,80759.4986712137,24461.4819390399,394254.02189772,,,340558.40959209,371012.610946088,862213.34695872,42536.0455594753,,,
France,1999.0,399529.42,1292024.7331275,106078.207139782,20781.7658105496,400432.24518285,,,367261.68621629,383355.36,892079.24160211,68187.568256997,,,
France,2000.0,453683.885,1332243.1916856,64893.5545874964,32548.8050791693,407649.75023452,,,391674.14700198,447095.945,924783.33269737,82368.8905309935,,,
France,2001.0,526744.196999999,1360003.3422349,66354.6999769945,19151.3159632129,411867.26668173,,,400583.51160058,569363.864999998,948074.79258166,93272.450229577,,,
France,2002.0,731782.86,1387205.0102558,68318.9576016275,16375.410511505,419277.62814369,,,396908.66119297,760726.98,967816.34583782,81209.6121479547,,,
France,2003.0,1029319.74,1409644.6260438,144770.60078639,48113.8347454905,427377.59737577,,,404525.62385601,1135601.19,982192.69930372,178315.258069259,,,
France,2004.0,1308065.493,1438120.4830457,171748.1493228,60894.8977813125,436700.93858423,,,418603.64169024,1394545.222,1001356.0480712,134598.500423845,,,
France,2005.0,1348372.3263,1467925.509174,189584.866250562,53881.1508486896,442214.87867836,,,430741.14760793,1391449.0718,1025566.6802074,160987.203280533,,,
France,2006.0,1720933.119,1495890.1472812,253280.286757002,72182.9110172031,448154.46650632,,,446443.7356743,1594927.827,1047548.0555028,97207.4383751093,,,
France,2007.0,2138138.3961,1531720.80442,241693.086820272,40114.2179828276,456301.18880756,,,471152.0935058,1865988.3249,1075177.9699972,123730.881847069,,,
France,2008.0,2130595.0388442,1542476.6570529,100815.450183437,56944.2896247204,461487.85741757,,,475171.52079578,1967505.3356559,1080791.9321838,203037.240562876,,,
France,2009.0,2337127.5722928,1556682.7549434,63227.8009798643,43678.4899146854,472602.42558824,,,432074.59332726,2473184.2628094,1084086.3531076,367233.635693897,,,
France,2010.0,2140405.3948014,1583161.0,-56057.1067944257,18224.1607817023,478655.0,,,441067.0,2460762.7387494,1104506.0,120799.676916424,,,
France,2011.0,1894553.0055048,1595018.3846665,-176302.623777163,-53661.5307938834,483691.66917979,,,450179.67450426,2473379.7527598,1111328.2366828,96796.1576627256,,,
France,2012.0,1974198.429,1597997.9227154,-76346.5901688178,52633.1094616161,491425.40603678,,,451221.04120418,2671262.5176,1106625.7629676,-8166.10791998377,,,
France,2013.0,2060640.1872,1610830.4815378,15185.7597076993,41116.1846056123,498668.23566758,,,447586.28007375,2853031.0533,1112263.7369685,101717.061867868,,,
France,2014.0,1982132.3754,1626429.4097755,80869.0679803615,16082.5727895205,505176.65250366,,,447733.27409006,2804104.7856,1121381.5030997,113684.715532627,,,
France,2015.0,1801454.4708,1648120.5239365,48995.6357183284,725.170140570411,510261.04877488,,,452318.72379347,2505710.5494,1137966.9434824,-4630.32914477247,,,
Germany,1997.0,261312.426761899,1703856.067954,47392.2477698661,42622.7680915235,416423.51510701,,,464071.28525447,569038.558116177,1287699.3602436,78163.3431727492,,,
Germany,1998.0,353440.526001195,1732623.5383835,67166.6939076849,78383.3854522359,426331.87443285,,,482720.98667928,733230.723251644,1306276.305081,94139.6505359512,,,
Germany,1999.0,386214.4516,1771665.1000551,102672.844595239,87555.0713014666,431612.70822365,,,503486.1699584,708218.8896,1340258.5166508,149134.436467841,,,
Germany,2000.0,422885.2655,1800843.529275,64046.0493300745,127807.270816685,438581.22607812,,,513952.27193426,742469.2125,1362309.2001366,68844.2702339955,,,
Germany,2001.0,485038.437099999,1819336.9084625,84052.8654652043,27651.3614710332,440976.65922953,,,500535.62149739,769062.919799998,1378620.6579213,61487.789358845,,,
Germany,2002.0,641796.0104,1805980.5842409,47469.5806503813,10421.6570363644,446311.93385233,,,470083.72622854,1088475.0936,1359590.6175578,107594.758959237,,,
Germany,2003.0,805581.816,1815227.2644898,56477.2099650465,-3887.9655102453,449578.42945158,,,462456.83785072,1370425.728,1365329.8432588,87956.3836552638,,,
Germany,2004.0,1008245.4894,1820980.7623136,123832.18869448,4822.63339516582,446910.79214018,,,460397.01423881,1683095.2102,1374089.70266,155765.701326299,,,
Germany,2005.0,1046534.2843,1834131.6024676,178718.65474818,78413.002908293,449578.42945158,,,464516.65227356,1668883.8396,1384510.909183,199456.023970206,,,
Germany,2006.0,1382138.82,1857762.0272761,174843.402032534,28594.0784206958,454587.0499465,,,499533.54340717,1885112.973,1403087.8540204,145361.795611803,,,
Germany,2007.0,1670779.0323,1862077.1459716,171027.169796894,27931.7882945182,462317.74858481,,,517570.86632937,2350048.6632,1399765.1503548,337287.710919559,,,
Germany,2008.0,1559633.6556,1884063.7075841,25245.7085232011,-39839.1838000962,479521.28902889,,,525754.46577831,2367452.8791,1404447.1405988,98657.3283278877,,,
Germany,2009.0,1800777.3714,1897830.9999409,99044.2293744205,11260.7109211694,494656.04131354,,,476040.49058204,2395397.9868,1403238.8890031,-29813.3484527571,,,
Germany,2010.0,1815967.9548,1914886.0,200131.465521645,30037.5363898989,501679.0,,,501148.0,2347901.1576,1413207.0,71326.9184848482,,,
Germany,2011.0,1733180.3439,1945913.7671386,27377.0047320076,-1815.01893945442,506524.29799893,,,538169.03812497,2479082.6403,1439335.5526429,82533.8977908474,,,
Germany,2012.0,2012726.2284,1973859.3106426,94532.4717879781,41588.2790376675,513002.84836544,,,536944.28111975,2657807.2764,1460933.1311805,71818.398501535,,,
Germany,2013.0,2164006.4904,1986393.7079386,113537.912410262,68029.1738312204,520243.57037988,,,529985.43867603,2536195.2402,1466219.2613554,-43267.0540375762,,,
Germany,2014.0,2135973.4146,2010640.5662603,121781.119548389,68989.4172799131,529063.10392991,,,547187.69499153,2448998.7471,1481624.5280879,21079.456063674,,,
Germany,2015.0,1953604.6506,2054819.1828977,57118.2111493347,84554.3922064344,544415.62867844,,,556707.39549773,2138728.2873,1510320.6189049,-92195.1424986354,,,
Greece,1997.0,,144693.19745589,,,35255.269128978,,,28032.939787954,,109570.00707774,0.0,,,
Greece,1998.0,3326.0,150701.53357028,,,36169.27073957,,,34365.453095729,33329.0,114572.95230867,,,,
Greece,1999.0,3630.6244,155994.76246116,692.15044159585,165.518037476805,37460.608456881,,,36907.92813537,37546.925,118579.88875357,9339.67887077151,,,
Greece,2000.0,2502.1145,160298.67265691,337.808084354756,845.696273593364,38821.68249898,,,37965.046515076,47709.5265,121572.18500452,7623.95959892369,,,
Greece,2001.0,6816.85549999998,166499.36386937,-546.315980281409,1020.3120784979,40671.29475641,,,40002.823613007,55105.0450999998,125977.45284137,7186.95223030912,,,
Greece,2002.0,14953.4133,174098.51495333,1603.37985317498,316.776208077317,41778.094659884,,,39869.382904864,76963.0443,132383.86888126,10948.0022883851,,,
Greece,2003.0,30073.293,181385.09118143,9302.98780677256,505.190140908527,43026.795618974,,,45891.018371031,117725.6193,138384.9543744,20906.7856913284,,,
Greece,2004.0,46465.3173,188121.56473356,13020.023830541,830.654443878064,44782.11278597,,,47250.412928483,160069.9057,143376.30964626,27029.2402085317,,,
Greece,2005.0,61652.3017,194565.72518364,20986.4430208524,2188.24886996461,46616.508031165,,,41636.956382593,164150.5362,147999.97009601,26006.3303444399,,,
Greece,2006.0,75140.118,201795.28928959,6454.04331581218,2923.49709372204,49787.205085601,,,49710.146089165,195734.22576,152117.16836554,11213.4401826915,,,
Greece,2007.0,107246.9013,210656.60847016,21039.0401963482,593.425043480904,52473.054311307,,,57607.660763562,254511.536998996,158317.76202041,34677.5117731045,,,
Greece,2008.0,106765.6572,215210.17886414,3865.35650860998,-4022.93285458675,51249.376291656,,,53463.689289374,266943.3687,163991.70478194,30188.4642549946,,,
Greece,2009.0,115426.6344,213485.75597525,9984.8713704331,950.106009759712,52286.44103418,,,46015.476902805,315561.9894,161252.94150328,42425.190050507,,,
Greece,2010.0,83091.597,200848.351517,-18605.8841187331,1549.70336291483,50107.201864,,,37113.294185,196687.3038,150741.149654,-42476.1488759792,,,
Greece,2011.0,70469.6757,184299.91705396,-6755.14943144286,-88.8005029288464,46622.034920456,,,27697.215745318,98148.7845,137677.88213481,-33086.4441008866,,,
Greece,2012.0,140509.17315,171547.22605891,73846.7382086674,156.531563880242,44353.502587329,,,21691.113800861,68392.4184,127255.17709174,-54207.2160386715,,,
Greece,2013.0,141761.8263,164469.24665044,-2012.28663438834,-363.933355860388,41535.469185671,,,20254.902828252,63662.0142,122903.35834749,-13169.2154093858,,,
Greece,2014.0,133364.0286,163871.89394279,10099.1120387605,999.117115725446,41019.453594673,,,19608.030052174,49570.4889,122777.80326558,-8252.4468142166,,,
Greece,2015.0,113660.28,164453.18477055,109.935239049633,7180.69811518619,42133.427811464,,,19640.47947744,36338.6286,122349.40821325,-8574.40171245743,,,
Hungary,1997.0,138.737592137592,15211075.1141,101.576305133278,32.0959428888356,4755440.787102,,,3941673.6309404,9897.9027027027,10493020.396464,-1996.31484897297,,,
Hungary,1998.0,206.132949824225,15620726.632407,48.0820374187286,45.4007762336046,4636867.1388633,,,4390798.9712695,12227.3241108524,11000221.311444,1398.27784982486,,,
Hungary,1999.0,294.256692539205,16435744.41237,91.1013886447548,-15.7832432770488,4713402.6949154,,,4741755.9346074,12915.3773958459,11732172.767379,1196.01623182606,,,
Hungary,2000.0,446.527587539072,16996174.708868,158.088322077404,150.827707739765,4911286.9774598,,,5025795.1923968,12104.8270291153,12096015.472611,239.866880454633,,,
Hungary,2001.0,543.117585922661,17740693.423503,94.7158661740191,54.6564801736488,5106571.7841442,,,5161511.011346,13078.3732931943,12644926.28009,1396.23826376642,,,
Hungary,2002.0,576.017498667614,19019958.703588,-7.16961375817157,49.8607717020005,5386895.7862013,,,5558078.2042648,17368.1342156689,13641771.86204,1873.54636497555,,,
Hungary,2003.0,619.685455944594,20436681.417654,-57.085168185667,41.9848625958149,5661533.2596793,,,5622274.2900252,21796.4553674538,14786340.642488,1998.70398089525,,,
Hungary,2004.0,675.361916911642,20780203.450948,2.55958227666322,600.955991572161,5710452.5371553,,,6068411.3921389,31405.6131787675,15084245.603276,5975.11850692837,,,
Hungary,2005.0,1136.99784624028,21322458.410406,536.475391951651,666.384373652757,5824738.8716328,,,6287817.2395528,32737.423916097,15514651.515821,6001.34537068728,,,
Hungary,2006.0,1739.67122429809,21666227.135259,519.629798169236,1704.59927728998,5929911.628688,,,6334257.2419951,44176.4144400428,15752648.971632,7604.66713653252,,,
Hungary,2007.0,2212.2727536064,21555607.948825,295.112755978416,2535.27552223713,5676842.4258113,,,6625928.122294,54632.1679914258,15916740.215375,5532.65827876911,,,
Hungary,2008.0,2221.79283079469,21538883.158155,558.855543945271,3295.43052378658,5850195.6143883,,,6704416.0116746,50028.8294642505,15713529.272822,598.836178128486,,,
Hungary,2009.0,2221.20057492955,20549189.812904,-71.2092637993702,1108.13153580918,5893093.971493,,,6092861.9737912,46453.8937991644,14657167.541899,-4643.57993807618,,,
Hungary,2010.0,1782.16330813276,20357105.0,-240.63994393401,689.589767459468,5881918.0,,,5516110.0,42828.0343635825,14475187.0,665.871160152855,,,
Hungary,2011.0,1525.74941487456,20503092.579576,5.4433741422196,-2324.12010468613,5903931.8149725,,,5444330.6878143,42838.5660843826,14599161.161348,6594.43293244251,,,
Hungary,2012.0,1616.93429266504,20094410.783363,-71.6073458144781,-933.643019895196,5823527.4019273,,,5281558.8180268,51468.8331732802,14272260.519373,198.521947372783,,,
Hungary,2013.0,1753.08982843233,20243042.896456,-69.7174462574148,-434.52637641575,6004909.7297398,,,5799103.0224425,57301.1781387286,14252033.686259,3533.82728405397,,,
Hungary,2014.0,2684.15162975047,20884483.112834,1105.32347522435,1451.96465590904,6315377.5639759,,,6505289.0034574,52787.5920169513,14595818.292004,-1386.46543442816,,,
Hungary,2015.0,2547.57507874085,21565698.979196,38.6326455392642,417.919942988672,6438445.8862492,,,6821700.8419136,43035.8962089436,15148402.368704,-6588.01218702862,,,
Iceland,1997.0,94.7908007758382,899544.28906048,21.9442573857015,179.956301139936,274139.3147628,,,255940.53502469,2032.18343031311,628775.4113369,-37.4052270853003,,,
Iceland,1998.0,134.795152914022,989069.03166467,11.9544023496789,252.680109464163,287678.78840582,,,334176.91452949,2189.48355452972,702855.76703448,55.3585194368698,,,
Iceland,1999.0,157.036526533425,1055116.565684,53.8833774055743,383.818699560449,302228.7400227,,,323034.96844576,2827.60854583046,754021.17974869,974.046748870815,,,
Iceland,2000.0,85.702479338843,1101171.6315188,-65.1036391307095,633.208010373958,318770.82790297,,,361553.41854704,4066.32821723731,783796.63009096,1207.27013800116,,,
Iceland,2001.0,116.687712481787,1095315.2572767,7.54690821614214,47.0023111906202,335838.1830746,,,347586.85680064,4457.02768334143,761934.07869612,569.645526969859,,,
Iceland,2002.0,128.9153636138,1106500.1633547,59.2754579551361,264.304205383455,353318.52153784,,,304543.01321693,5639.58798709357,756411.66348586,411.871221205418,,,
Iceland,2003.0,227.271446682631,1158418.0755117,62.1419870118375,527.386041470608,360183.86470269,,,332720.2932805,10333.497675729,801331.61145903,3641.07388783468,,,
Iceland,2004.0,454.63630406291,1224097.2544014,63.076878976553,1609.81699405854,368707.22569806,,,420374.28839101,19915.9076015727,858616.25452705,8081.57510007766,,,
Iceland,2005.0,1681.54969831693,1342045.8305202,1417.43665013894,3255.80131367871,386848.63247519,,,547507.97216541,34193.1248015243,958767.86156153,16769.047663441,,,
Iceland,2006.0,5224.86742952833,1398797.735312,1954.62537580354,1056.67733135219,406710.54500138,,,677902.21520843,49695.2135082333,995676.65420902,13155.4328646822,,,
Iceland,2007.0,10545.1899757478,1480129.687476,4768.55640183314,4427.11319672138,422785.69664482,,,603258.95948676,53997.3322554567,1061566.7474982,205.832656827282,,,
Iceland,2008.0,1792.87609885553,1434638.0894082,-3217.93990503591,-2384.38486112946,445569.84045438,,,491910.5265658,50849.5106982916,990484.98251182,778.563802974364,,,
Iceland,2009.0,1196.34107285829,1298620.8420382,-678.41274748264,-286.319706194886,432038.52034562,,,258462.63864855,52593.034427542,866685.00013452,-10847.6287966622,,,
Iceland,2010.0,2045.04128639722,1281649.861454,828.408528808521,-1041.62154411236,417233.453426,,,236722.946134,50533.1160365059,864416.408029,-10790.7462025982,,,
Iceland,2011.0,2831.26884524489,1299685.1373379,1020.29224243474,-88.3605576026509,416737.61195234,,,262595.93759595,46420.9681362562,882947.52538689,-7361.23661358226,,,
Iceland,2012.0,3461.33808822389,1308880.1468582,734.475671527859,-190.696769691746,410023.27364323,,,276096.84209137,45910.3496395069,899014.3863292,427.920456310304,,,
Iceland,2013.0,4750.18606663782,1322126.95008,1233.75652384579,-6.16639768626329,413674.8793296,,,282261.51583877,48158.8316745997,908618.80775287,-289.774987280252,,,
Iceland,2014.0,4458.7549251379,1347298.8107605,23.4767006192914,-67.651040189669,412622.28902237,,,327832.27734859,46936.0914105595,935018.22944926,768.147995863612,,,
Iceland,2015.0,863.700902847442,1388295.5062687,-3307.59923826296,296.268151267649,412273.27373995,,,398263.8173475,6737.93502585076,976963.26280489,32040.0035393731,,,
Indonesia,1997.0,,,,,,,,,,,2355.0,,,
Indonesia,1998.0,,,,,,,,,,,2493.0,,,
Indonesia,1999.0,,,,,,,,,,,-1010.0,,,
Indonesia,2000.0,,,,,,,,,,,-889.55,,,
Indonesia,2001.0,1904.53,,,,,,,,8839.81384615385,,-685.892949711787,,,
Indonesia,2002.0,2356.52,,,,,,,,7880.55,,345.298860781277,,,
Indonesia,2003.0,2856.95401831068,,,,,,,,8489.37,,1120.77729306488,,,
Indonesia,2004.0,2751.31856275564,,-459.0,106.0,,,,,10137.897,,2013.627,,,
Indonesia,2005.0,2416.04303153612,,1118.0,-38.0,,,,,18737.67480373,,5434.85988414022,,,
Indonesia,2006.0,3390.02437028825,,1840.97239918,-10.48024779,,,,,24642.818,,4209.52880502476,,,
Indonesia,2007.0,2733.05499522242,,4198.54,216.74,,,,,30004.762,,6422.4,,,
Indonesia,2008.0,3823.20251645687,4074965500.0,996.49461882425,297.89926402,534709200.0,,,1919039900.0,30365.137,3540256300.0,2736.16958971079,,3473025000.0,
Indonesia,2009.0,3341.0,4301406600.0,-219.330101341944,363.06346414,594434000.0,,,1994359700.0,42347.956,3706972600.0,9692.68473954097,,3631417600.0,
Indonesia,2010.0,5881.48681300981,4476999800.0,2415.16210210532,96.1389071721714,618178000.0,1580435000.0,374233600.0,2127840700.0,57301.8363121292,3858821800.0,13581.7211906573,,3786062900.0,381063500.0
Indonesia,2011.0,6759.13932336004,4706370600.0,877.652510350226,311.794158616423,652291700.0,1675388700.0,450776300.0,2316359100.0,63529.4083469396,4054078900.0,5321.92373194329,,3977288600.0,407985200.0
Indonesia,2012.0,11761.7182631311,4959525200.0,5001.57893977108,465.443581664439,681819000.0,1811558000.0,513820800.0,2527728800.0,77482.5902964378,4277706200.0,13677.726663275,,4195787600.0,420887500.0
Indonesia,2013.0,12324.9578707929,5239847000.0,563.239607661806,709.522603696513,727812100.0,1933672000.0,506847000.0,2654375000.0,84283.0150739001,4512034900.0,14001.3530597222,,4423416900.0,455890100.0
Indonesia,2014.0,8985.49818601129,5486721600.0,-3339.45968478164,752.722727447668,736283100.0,2040386900.0,493157800.0,2772470800.0,102651.315935554,4750438400.0,20220.6411016408,,4651018400.0,459596200.0
Indonesia,2015.0,9488.15918646258,5755828700.0,510.824650367443,757.60746055296,775398000.0,2165135200.0,499681300.0,2911356000.0,116440.779917409,4980430700.0,18997.8479017646,,4881630700.0,476826100.0
Iraq,1997.0,,,,,,,,,,,,,,
Iraq,1998.0,,,,,,,,,,,,,,
Iraq,1999.0,,,,,,,,,,,,,,
Iraq,2000.0,,,,,,,,,,,,,,
Iraq,2001.0,,,,,,,,,,,,,,
Iraq,2002.0,,,,,,,,,,,,,,
Iraq,2003.0,,,,,,,,,,,,,,
Iraq,2004.0,,,,,,,,,,,,,,
Iraq,2005.0,,,1967.69747111458,0.0,,,,,,,0.0,,,
Iraq,2006.0,8116.7,,3669.64111964226,0.0,,,,,1161.0,,0.0,,,
Iraq,2007.0,7466.1,,1773.5,0.0,,,,,759.0,,0.0,,,
Iraq,2008.0,10273.5,,2807.2,0.0,,,,,849.0,,0.0,,,
Iraq,2009.0,6627.4,,-3646.3,0.0,,,,,1221.0,,0.0,,,
Iraq,2010.0,5925.0,,-727.1,0.0,,,,,1035.0,,0.0,,,
Iraq,2011.0,12573.0,,6573.0,0.0,,,,,1063.0,,-126.0,,,
Iraq,2012.0,18153.0,,5679.0,0.0,,,,,1603.0,,0.0,,,
Iraq,2013.0,4675.4,,-14075.47,0.7,,,,,2789.6,,0.0,,,
Iraq,2014.0,177.304,,-4297.9,-3.4,,,,,2789.6,,0.0,,,
Iraq,2015.0,,,-297.204,4.9,,,,,,,0.0,,,
Ireland,1997.0,,64306.000755711,,,18871.382484746,,,20906.41765162,,45454.18505276,,,,
Ireland,1998.0,,69367.831148612,,,20318.571065059,,,23716.350048564,,49061.698352356,,,,
Ireland,1999.0,,75321.266608824,,,21489.696842107,,,27054.40885986,,53715.049254217,,,,
Ireland,2000.0,,82792.156307195,,,23297.418965892,,,28421.338836846,,59299.157926945,,,,
Ireland,2001.0,,87764.206408557,,,25638.907114169,,,30076.028647351,,62106.565097168,,,,
Ireland,2002.0,,91643.07438879,,,27366.721606571,,,31746.940622309,,64364.688673858,,,,
Ireland,2003.0,,94251.104702187,,,28187.245749682,,,34278.786962927,,66161.621656922,,,,
Ireland,2004.0,,97317.961259713,,,28664.567225222,,,37623.667709815,,68687.286088105,,,,
Ireland,2005.0,799056.8183,103463.66401407,91452.5045818929,59579.9039051135,29925.001591716,,,43958.556082031,497926.5963,73511.544369441,121390.571666165,,,
Ireland,2006.0,1047018.951,109639.28450627,193142.722118814,74025.6987901143,31370.975135707,,,47128.588982655,660795.531,78206.90427179,118594.416985402,,,
Ireland,2007.0,1321295.1318,116929.88546988,203194.145385481,29415.166254408,33435.916934244,,,47143.192560129,802665.4692,83426.858321461,83891.5772983801,,,
Ireland,2008.0,1193186.5203,117347.55399571,77485.473126585,-32431.7804636177,33704.315707072,,,41683.046952243,754741.1772,83586.287681975,-9349.59945913494,,,
Ireland,2009.0,1262181.69,111911.50594294,-12851.0354162013,13641.6915779417,32747.479069234,,,34627.04722677,771055.2192,79136.249715181,4355.70420717908,,,
Ireland,2010.0,1160429.571,110619.84153,-56572.0850608946,38829.6728367964,31244.504104,,,29422.483022,666443.112,79375.337426,-50737.8177825404,,,
Ireland,2011.0,1290073.9377,110197.48605346,12916.2892115526,-8740.70446937885,31892.527902084,,,29408.608903178,753604.8831,78304.958152158,-43873.6236245398,,,
Ireland,2012.0,1433239.1514,108931.87423076,79907.7491719312,17253.8894253477,31158.145801869,,,34142.268014365,757653.5754,77780.53721596,-12494.4100651894,,,
Ireland,2013.0,1476574.788,108498.17407286,42456.2637442621,89974.3078323423,30472.429780699,,,32724.041986978,573759.3849,78035.378407817,-15221.7875485313,,,
Ireland,2014.0,1504271.1141,111487.30874513,132017.222265512,98456.1257836683,31353.600482225,,,38792.494817753,518974.3296,80144.516057202,23391.7254125748,,,
Ireland,2015.0,1488581.6874,115081.25392431,102341.181518171,58440.5642897979,32223.5393114,,,58380.272187733,528289.4976,82866.225210076,54066.7914267432,,,
Israel,1997.0,2263.9,478903.1,39.7,-166.0,169445.5,60772.0,40082.2,171892.8,15058.0,310850.9,2925.0,48665.6,301921.1,81782.1
Israel,1998.0,2527.8,500913.3,255.3,-153.5,173304.2,57474.9,39544.0,167575.2,17068.0,328714.4,1956.2,46950.7,319430.6,83996.3
