,Code,Year,Banking_crisis_dummy
1851,ISL,2005.0,0.0
1852,ISL,2006.0,0.0
1853,ISL,2007.0,0.0
1854,ISL,2008.0,1.0
1855,ISL,2009.0,1.0
1856,ISL,2010.0,1.0
1857,ISL,2011.0,1.0
1858,ISL,2012.0,1.0
1859,ISL,2013.0,0.0
1860,ISL,2014.0,0.0
1861,ISL,2015.0,0.0
1862,IND,1997.0,0.0
1863,IND,1998.0,0.0
1864,IND,1999.0,0.0
1865,IND,2000.0,0.0
1866,IND,2001.0,0.0
1867,IND,2002.0,0.0
1868,IND,2003.0,0.0
1869,IND,2004.0,0.0
1870,IND,2005.0,0.0
1871,IND,2006.0,0.0
1872,IND,2007.0,0.0
1873,IND,2008.0,0.0
1874,IND,2009.0,0.0
1875,IND,2010.0,0.0
1876,IND,2011.0,0.0
1877,IND,2012.0,0.0
1878,IND,2013.0,0.0
1879,IND,2014.0,0.0
1880,IND,2015.0,0.0
1881,IDN,1997.0,1.0
1882,IDN,1998.0,1.0
1883,IDN,1999.0,1.0
1884,IDN,2000.0,1.0
1885,IDN,2001.0,1.0
1886,IDN,2002.0,0.0
1887,IDN,2003.0,0.0
1888,IDN,2004.0,0.0
1889,IDN,2005.0,0.0
1890,IDN,2006.0,0.0
1891,IDN,2007.0,0.0
1892,IDN,2008.0,0.0
1893,IDN,2009.0,0.0
1894,IDN,2010.0,0.0
1895,IDN,2011.0,0.0
1896,IDN,2012.0,0.0
1897,IDN,2013.0,0.0
1898,IDN,2014.0,0.0
1899,IDN,2015.0,0.0
1900,IRN,1997.0,0.0
1901,IRN,1998.0,0.0
1902,IRN,1999.0,0.0
1903,IRN,2000.0,0.0
1904,IRN,2001.0,0.0
1905,IRN,2002.0,0.0
1906,IRN,2003.0,0.0
1907,IRN,2004.0,0.0
1908,IRN,2005.0,0.0
1909,IRN,2006.0,0.0
1910,IRN,2007.0,0.0
1911,IRN,2008.0,0.0
1912,IRN,2009.0,0.0
1913,IRN,2010.0,0.0
1914,IRN,2011.0,0.0
1915,IRN,2012.0,0.0
1916,IRN,2013.0,0.0
1917,IRN,2014.0,0.0
1918,IRN,2015.0,0.0
1919,IRQ,1997.0,0.0
1920,IRQ,1998.0,0.0
1921,IRQ,1999.0,0.0
1922,IRQ,2000.0,0.0
1923,IRQ,2001.0,0.0
1924,IRQ,2002.0,0.0
1925,IRQ,2003.0,0.0
1926,IRQ,2004.0,0.0
1927,IRQ,2005.0,0.0
1928,IRQ,2006.0,0.0
1929,IRQ,2007.0,0.0
1930,IRQ,2008.0,0.0
1931,IRQ,2009.0,0.0
1932,IRQ,2010.0,0.0
1933,IRQ,2011.0,0.0
1934,IRQ,2012.0,0.0
1935,IRQ,2013.0,0.0
1936,IRQ,2014.0,0.0
1937,IRQ,2015.0,0.0
1938,IRL,1997.0,0.0
1939,IRL,1998.0,0.0
1940,IRL,1999.0,0.0
1941,IRL,2000.0,0.0
1942,IRL,2001.0,0.0
1943,IRL,2002.0,0.0
1944,IRL,2003.0,0.0
1945,IRL,2004.0,0.0
1946,IRL,2005.0,0.0
1947,IRL,2006.0,0.0
1948,IRL,2007.0,0.0
1949,IRL,2008.0,1.0
1950,IRL,2009.0,1.0
1951,IRL,2010.0,1.0
1952,IRL,2011.0,1.0
1953,IRL,2012.0,1.0
1954,IRL,2013.0,0.0
1955,IRL,2014.0,0.0
1956,IRL,2015.0,0.0
1957,IMN,1997.0,0.0
1958,IMN,1998.0,0.0
1959,IMN,1999.0,0.0
1960,IMN,2000.0,0.0
1961,IMN,2001.0,0.0
1962,IMN,2002.0,0.0
1963,IMN,2003.0,0.0
1964,IMN,2004.0,0.0
1965,IMN,2005.0,0.0
1966,IMN,2006.0,0.0
1967,IMN,2007.0,0.0
1968,IMN,2008.0,0.0
1969,IMN,2009.0,0.0
1970,IMN,2010.0,0.0
1971,IMN,2011.0,0.0
1972,IMN,2012.0,0.0
1973,IMN,2013.0,0.0
1974,IMN,2014.0,0.0
1975,IMN,2015.0,0.0
1976,ISR,1997.0,0.0
1977,ISR,1998.0,0.0
1978,ISR,1999.0,0.0
1979,ISR,2000.0,0.0
1980,ISR,2001.0,0.0
1981,ISR,2002.0,0.0
1982,ISR,2003.0,0.0
1983,ISR,2004.0,0.0
1984,ISR,2005.0,0.0
1985,ISR,2006.0,0.0
1986,ISR,2007.0,0.0
1987,ISR,2008.0,0.0
1988,ISR,2009.0,0.0
1989,ISR,2010.0,0.0
1990,ISR,2011.0,0.0
1991,ISR,2012.0,0.0
1992,ISR,2013.0,0.0
1993,ISR,2014.0,0.0
1994,ISR,2015.0,0.0
1995,ITA,1997.0,0.0
1996,ITA,1998.0,0.0
1997,ITA,1999.0,0.0
1998,ITA,2000.0,0.0
1999,ITA,2001.0,0.0
2000,ITA,2002.0,0.0
2001,ITA,2003.0,0.0
2002,ITA,2004.0,0.0
2003,ITA,2005.0,0.0
2004,ITA,2006.0,0.0
2005,ITA,2007.0,0.0
2006,ITA,2008.0,1.0
2007,ITA,2009.0,1.0
2008,ITA,2010.0,0.0
2009,ITA,2011.0,0.0
2010,ITA,2012.0,0.0
2011,ITA,2013.0,0.0
2012,ITA,2014.0,0.0
2013,ITA,2015.0,0.0
2014,JAM,1997.0,1.0
2015,JAM,1998.0,1.0
2016,JAM,1999.0,0.0
2017,JAM,2000.0,0.0
2018,JAM,2001.0,0.0
2019,JAM,2002.0,0.0
2020,JAM,2003.0,0.0
2021,JAM,2004.0,0.0
2022,JAM,2005.0,0.0
2023,JAM,2006.0,0.0
2024,JAM,2007.0,0.0
2025,JAM,2008.0,0.0
2026,JAM,2009.0,0.0
2027,JAM,2010.0,0.0
2028,JAM,2011.0,0.0
2029,JAM,2012.0,0.0
2030,JAM,2013.0,0.0
2031,JAM,2014.0,0.0
2032,JAM,2015.0,0.0
2033,JPN,1997.0,1.0
2034,JPN,1998.0,1.0
2035,JPN,1999.0,1.0
2036,JPN,2000.0,1.0
2037,JPN,2001.0,1.0
2038,JPN,2002.0,0.0
2039,JPN,2003.0,0.0
2040,JPN,2004.0,0.0
2041,JPN,2005.0,0.0
2042,JPN,2006.0,0.0
2043,JPN,2007.0,0.0
2044,JPN,2008.0,0.0
2045,JPN,2009.0,0.0
2046,JPN,2010.0,0.0
2047,JPN,2011.0,0.0
2048,JPN,2012.0,0.0
2049,JPN,2013.0,0.0
2050,JPN,2014.0,0.0
2051,JPN,2015.0,0.0
2052,JOR,1997.0,0.0
2053,JOR,1998.0,0.0
2054,JOR,1999.0,0.0
2055,JOR,2000.0,0.0
2056,JOR,2001.0,0.0
2057,JOR,2002.0,0.0
2058,JOR,2003.0,0.0
2059,JOR,2004.0,0.0
2060,JOR,2005.0,0.0
2061,JOR,2006.0,0.0
2062,JOR,2007.0,0.0
2063,JOR,2008.0,0.0
2064,JOR,2009.0,0.0
2065,JOR,2010.0,0.0
2066,JOR,2011.0,0.0
2067,JOR,2012.0,0.0
2068,JOR,2013.0,0.0
2069,JOR,2014.0,0.0
2070,JOR,2015.0,0.0
2071,KAZ,1997.0,0.0
2072,KAZ,1998.0,0.0
2073,KAZ,1999.0,0.0
2074,KAZ,2000.0,0.0
2075,KAZ,2001.0,0.0
2076,KAZ,2002.0,0.0
2077,KAZ,2003.0,0.0
2078,KAZ,2004.0,0.0
2079,KAZ,2005.0,0.0
2080,KAZ,2006.0,0.0
2081,KAZ,2007.0,0.0
2082,KAZ,2008.0,1.0
2083,KAZ,2009.0,0.0
2084,KAZ,2010.0,0.0
2085,KAZ,2011.0,0.0
2086,KAZ,2012.0,0.0
2087,KAZ,2013.0,0.0
2088,KAZ,2014.0,0.0
2089,KAZ,2015.0,0.0
2090,KEN,1997.0,0.0
2091,KEN,1998.0,0.0
2092,KEN,1999.0,0.0
2093,KEN,2000.0,0.0
2094,KEN,2001.0,0.0
2095,KEN,2002.0,0.0
2096,KEN,2003.0,0.0
2097,KEN,2004.0,0.0
2098,KEN,2005.0,0.0
2099,KEN,2006.0,0.0
2100,KEN,2007.0,0.0
2101,KEN,2008.0,0.0
2102,KEN,2009.0,0.0
2103,KEN,2010.0,0.0
2104,KEN,2011.0,0.0
2105,KEN,2012.0,0.0
2106,KEN,2013.0,0.0
2107,KEN,2014.0,0.0
2108,KEN,2015.0,0.0
2109,KIR,1997.0,0.0
2110,KIR,1998.0,0.0
2111,KIR,1999.0,0.0
2112,KIR,2000.0,0.0
2113,KIR,2001.0,0.0
2114,KIR,2002.0,0.0
2115,KIR,2003.0,0.0
2116,KIR,2004.0,0.0
2117,KIR,2005.0,0.0
2118,KIR,2006.0,0.0
2119,KIR,2007.0,0.0
2120,KIR,2008.0,0.0
2121,KIR,2009.0,0.0
2122,KIR,2010.0,0.0
2123,KIR,2011.0,0.0
2124,KIR,2012.0,0.0
2125,KIR,2013.0,0.0
2126,KIR,2014.0,0.0
2127,KIR,2015.0,0.0
2128,PRK,1997.0,0.0
2129,PRK,1998.0,0.0
2130,PRK,1999.0,0.0
2131,PRK,2000.0,0.0
2132,PRK,2001.0,0.0
2133,PRK,2002.0,0.0
2134,PRK,2003.0,0.0
2135,PRK,2004.0,0.0
2136,PRK,2005.0,0.0
2137,PRK,2006.0,0.0
2138,PRK,2007.0,0.0
2139,PRK,2008.0,0.0
2140,PRK,2009.0,0.0
2141,PRK,2010.0,0.0
2142,PRK,2011.0,0.0
2143,PRK,2012.0,0.0
2144,PRK,2013.0,0.0
2145,PRK,2014.0,0.0
2146,PRK,2015.0,0.0
2147,KOR,1997.0,1.0
2148,KOR,1998.0,1.0
2149,KOR,1999.0,0.0
2150,KOR,2000.0,0.0
2151,KOR,2001.0,0.0
2152,KOR,2002.0,0.0
2153,KOR,2003.0,0.0
2154,KOR,2004.0,0.0
2155,KOR,2005.0,0.0
2156,KOR,2006.0,0.0
2157,KOR,2007.0,0.0
2158,KOR,2008.0,0.0
2159,KOR,2009.0,0.0
2160,KOR,2010.0,0.0
2161,KOR,2011.0,0.0
2162,KOR,2012.0,0.0
2163,KOR,2013.0,0.0
2164,KOR,2014.0,0.0
2165,KOR,2015.0,0.0
2166,XKX,1997.0,0.0
2167,XKX,1998.0,0.0
2168,XKX,1999.0,0.0
2169,XKX,2000.0,0.0
2170,XKX,2001.0,0.0
2171,XKX,2002.0,0.0
2172,XKX,2003.0,0.0
2173,XKX,2004.0,0.0
2174,XKX,2005.0,0.0
2175,XKX,2006.0,0.0
2176,XKX,2007.0,0.0
2177,XKX,2008.0,0.0
2178,XKX,2009.0,0.0
2179,XKX,2010.0,0.0
2180,XKX,2011.0,0.0
2181,XKX,2012.0,0.0
2182,XKX,2013.0,0.0
2183,XKX,2014.0,0.0
2184,XKX,2015.0,0.0
2185,KWT,1997.0,0.0
2186,KWT,1998.0,0.0
2187,KWT,1999.0,0.0
2188,KWT,2000.0,0.0
2189,KWT,2001.0,0.0
2190,KWT,2002.0,0.0
2191,KWT,2003.0,0.0
2192,KWT,2004.0,0.0
2193,KWT,2005.0,0.0
2194,KWT,2006.0,0.0
2195,KWT,2007.0,0.0
2196,KWT,2008.0,0.0
2197,KWT,2009.0,0.0
2198,KWT,2010.0,0.0
2199,KWT,2011.0,0.0
2200,KWT,2012.0,0.0
2201,KWT,2013.0,0.0
2202,KWT,2014.0,0.0
2203,KWT,2015.0,0.0
2204,KGZ,1997.0,1.0
2205,KGZ,1998.0,1.0
2206,KGZ,1999.0,1.0
2207,KGZ,2000.0,0.0
2208,KGZ,2001.0,0.0
2209,KGZ,2002.0,0.0
2210,KGZ,2003.0,0.0
2211,KGZ,2004.0,0.0
2212,KGZ,2005.0,0.0
2213,KGZ,2006.0,0.0
2214,KGZ,2007.0,0.0
2215,KGZ,2008.0,0.0
2216,KGZ,2009.0,0.0
2217,KGZ,2010.0,0.0
2218,KGZ,2011.0,0.0
2219,KGZ,2012.0,0.0
2220,KGZ,2013.0,0.0
2221,KGZ,2014.0,0.0
2222,KGZ,2015.0,0.0
2223,LAO,1997.0,0.0
2224,LAO,1998.0,0.0
2225,LAO,1999.0,0.0
2226,LAO,2000.0,0.0
2227,LAO,2001.0,0.0
2228,LAO,2002.0,0.0
2229,LAO,2003.0,0.0
2230,LAO,2004.0,0.0
2231,LAO,2005.0,0.0
2232,LAO,2006.0,0.0
2233,LAO,2007.0,0.0
2234,LAO,2008.0,0.0
2235,LAO,2009.0,0.0
2236,LAO,2010.0,0.0
2237,LAO,2011.0,0.0
2238,LAO,2012.0,0.0
2239,LAO,2013.0,0.0
2240,LAO,2014.0,0.0
2241,LAO,2015.0,0.0
2242,LVA,1997.0,0.0
2243,LVA,1998.0,0.0
2244,LVA,1999.0,0.0
2245,LVA,2000.0,0.0
2246,LVA,2001.0,0.0
2247,LVA,2002.0,0.0
2248,LVA,2003.0,0.0
2249,LVA,2004.0,0.0
2250,LVA,2005.0,0.0
2251,LVA,2006.0,0.0
2252,LVA,2007.0,0.0
2253,LVA,2008.0,1.0
2254,LVA,2009.0,1.0
2255,LVA,2010.0,1.0
2256,LVA,2011.0,1.0
2257,LVA,2012.0,1.0
2258,LVA,2013.0,0.0
2259,LVA,2014.0,0.0
2260,LVA,2015.0,0.0
2261,LBN,1997.0,0.0
2262,LBN,1998.0,0.0
2263,LBN,1999.0,0.0
2264,LBN,2000.0,0.0
2265,LBN,2001.0,0.0
2266,LBN,2002.0,0.0
2267,LBN,2003.0,0.0
2268,LBN,2004.0,0.0
2269,LBN,2005.0,0.0
2270,LBN,2006.0,0.0
2271,LBN,2007.0,0.0
2272,LBN,2008.0,0.0
2273,LBN,2009.0,0.0
2274,LBN,2010.0,0.0
2275,LBN,2011.0,0.0
2276,LBN,2012.0,0.0
2277,LBN,2013.0,0.0
2278,LBN,2014.0,0.0
2279,LBN,2015.0,0.0
2280,LSO,1997.0,0.0
2281,LSO,1998.0,0.0
2282,LSO,1999.0,0.0
2283,LSO,2000.0,0.0
2284,LSO,2001.0,0.0
2285,LSO,2002.0,0.0
2286,LSO,2003.0,0.0
2287,LSO,2004.0,0.0
2288,LSO,2005.0,0.0
2289,LSO,2006.0,0.0
2290,LSO,2007.0,0.0
2291,LSO,2008.0,0.0
2292,LSO,2009.0,0.0
2293,LSO,2010.0,0.0
2294,LSO,2011.0,0.0
2295,LSO,2012.0,0.0
2296,LSO,2013.0,0.0
2297,LSO,2014.0,0.0
2298,LSO,2015.0,0.0
2299,LBR,1997.0,0.0
2300,LBR,1998.0,0.0
2301,LBR,1999.0,0.0
2302,LBR,2000.0,0.0
2303,LBR,2001.0,0.0
2304,LBR,2002.0,0.0
2305,LBR,2003.0,0.0
2306,LBR,2004.0,0.0
2307,LBR,2005.0,0.0
2308,LBR,2006.0,0.0
2309,LBR,2007.0,0.0
2310,LBR,2008.0,0.0
2311,LBR,2009.0,0.0
2312,LBR,2010.0,0.0
2313,LBR,2011.0,0.0
2314,LBR,2012.0,0.0
2315,LBR,2013.0,0.0
2316,LBR,2014.0,0.0
2317,LBR,2015.0,0.0
2318,LBY,1997.0,0.0
2319,LBY,1998.0,0.0
2320,LBY,1999.0,0.0
2321,LBY,2000.0,0.0
2322,LBY,2001.0,0.0
2323,LBY,2002.0,0.0
2324,LBY,2003.0,0.0
2325,LBY,2004.0,0.0
2326,LBY,2005.0,0.0
2327,LBY,2006.0,0.0
2328,LBY,2007.0,0.0
2329,LBY,2008.0,0.0
2330,LBY,2009.0,0.0
2331,LBY,2010.0,0.0
2332,LBY,2011.0,0.0
2333,LBY,2012.0,0.0
2334,LBY,2013.0,0.0
2335,LBY,2014.0,0.0
2336,LBY,2015.0,0.0
2337,LIE,1997.0,0.0
2338,LIE,1998.0,0.0
2339,LIE,1999.0,0.0
2340,LIE,2000.0,0.0
2341,LIE,2001.0,0.0
2342,LIE,2002.0,0.0
2343,LIE,2003.0,0.0
2344,LIE,2004.0,0.0
2345,LIE,2005.0,0.0
2346,LIE,2006.0,0.0
2347,LIE,2007.0,0.0
2348,LIE,2008.0,0.0
2349,LIE,2009.0,0.0
2350,LIE,2010.0,0.0
2351,LIE,2011.0,0.0
2352,LIE,2012.0,0.0
2353,LIE,2013.0,0.0
2354,LIE,2014.0,0.0
2355,LIE,2015.0,0.0
2356,LTU,1997.0,0.0
2357,LTU,1998.0,0.0
2358,LTU,1999.0,0.0
2359,LTU,2000.0,0.0
2360,LTU,2001.0,0.0
2361,LTU,2002.0,0.0
2362,LTU,2003.0,0.0
2363,LTU,2004.0,0.0
2364,LTU,2005.0,0.0
2365,LTU,2006.0,0.0
2366,LTU,2007.0,0.0
2367,LTU,2008.0,0.0
2368,LTU,2009.0,0.0
2369,LTU,2010.0,0.0
2370,LTU,2011.0,0.0
2371,LTU,2012.0,0.0
2372,LTU,2013.0,0.0
2373,LTU,2014.0,0.0
2374,LTU,2015.0,0.0
2375,LUX,1997.0,0.0
2376,LUX,1998.0,0.0
2377,LUX,1999.0,0.0
2378,LUX,2000.0,0.0
2379,LUX,2001.0,0.0
2380,LUX,2002.0,0.0
2381,LUX,2003.0,0.0
2382,LUX,2004.0,0.0
2383,LUX,2005.0,0.0
2384,LUX,2006.0,0.0
2385,LUX,2007.0,0.0
2386,LUX,2008.0,1.0
2387,LUX,2009.0,1.0
2388,LUX,2010.0,1.0
2389,LUX,2011.0,1.0
2390,LUX,2012.0,1.0
2391,LUX,2013.0,0.0
2392,LUX,2014.0,0.0
2393,LUX,2015.0,0.0
2394,MAC,1997.0,0.0
2395,MAC,1998.0,0.0
2396,MAC,1999.0,0.0
2397,MAC,2000.0,0.0
2398,MAC,2001.0,0.0
2399,MAC,2002.0,0.0
2400,MAC,2003.0,0.0
2401,MAC,2004.0,0.0
2402,MAC,2005.0,0.0
2403,MAC,2006.0,0.0
2404,MAC,2007.0,0.0
2405,MAC,2008.0,0.0
2406,MAC,2009.0,0.0
2407,MAC,2010.0,0.0
2408,MAC,2011.0,0.0
2409,MAC,2012.0,0.0
2410,MAC,2013.0,0.0
2411,MAC,2014.0,0.0
2412,MAC,2015.0,0.0
2413,MDG,1997.0,0.0
2414,MDG,1998.0,0.0
2415,MDG,1999.0,0.0
2416,MDG,2000.0,0.0
2417,MDG,2001.0,0.0
2418,MDG,2002.0,0.0
2419,MDG,2003.0,0.0
2420,MDG,2004.0,0.0
2421,MDG,2005.0,0.0
2422,MDG,2006.0,0.0
2423,MDG,2007.0,0.0
2424,MDG,2008.0,0.0
2425,MDG,2009.0,0.0
2426,MDG,2010.0,0.0
2427,MDG,2011.0,0.0
2428,MDG,2012.0,0.0
2429,MDG,2013.0,0.0
2430,MDG,2014.0,0.0
2431,MDG,2015.0,0.0
2432,MWI,1997.0,0.0
2433,MWI,1998.0,0.0
2434,MWI,1999.0,0.0
2435,MWI,2000.0,0.0
2436,MWI,2001.0,0.0
2437,MWI,2002.0,0.0
2438,MWI,2003.0,0.0
2439,MWI,2004.0,0.0
2440,MWI,2005.0,0.0
2441,MWI,2006.0,0.0
2442,MWI,2007.0,0.0
2443,MWI,2008.0,0.0
2444,MWI,2009.0,0.0
2445,MWI,2010.0,0.0
2446,MWI,2011.0,0.0
2447,MWI,2012.0,0.0
2448,MWI,2013.0,0.0
2449,MWI,2014.0,0.0
2450,MWI,2015.0,0.0
2451,MYS,1997.0,1.0
2452,MYS,1998.0,1.0
2453,MYS,1999.0,1.0
2454,MYS,2000.0,0.0
2455,MYS,2001.0,0.0
2456,MYS,2002.0,0.0
2457,MYS,2003.0,0.0
2458,MYS,2004.0,0.0
2459,MYS,2005.0,0.0
2460,MYS,2006.0,0.0
2461,MYS,2007.0,0.0
2462,MYS,2008.0,0.0
2463,MYS,2009.0,0.0
2464,MYS,2010.0,0.0
2465,MYS,2011.0,0.0
2466,MYS,2012.0,0.0
2467,MYS,2013.0,0.0
2468,MYS,2014.0,0.0
2469,MYS,2015.0,0.0
2470,MDV,1997.0,0.0
2471,MDV,1998.0,0.0
2472,MDV,1999.0,0.0
2473,MDV,2000.0,0.0
2474,MDV,2001.0,0.0
2475,MDV,2002.0,0.0
2476,MDV,2003.0,0.0
2477,MDV,2004.0,0.0
2478,MDV,2005.0,0.0
2479,MDV,2006.0,0.0
2480,MDV,2007.0,0.0
2481,MDV,2008.0,0.0
2482,MDV,2009.0,0.0
2483,MDV,2010.0,0.0
2484,MDV,2011.0,0.0
2485,MDV,2012.0,0.0
2486,MDV,2013.0,0.0
2487,MDV,2014.0,0.0
2488,MDV,2015.0,0.0
2489,MLI,1997.0,0.0
2490,MLI,1998.0,0.0
2491,MLI,1999.0,0.0
2492,MLI,2000.0,0.0
2493,MLI,2001.0,0.0
2494,MLI,2002.0,0.0
2495,MLI,2003.0,0.0
2496,MLI,2004.0,0.0
2497,MLI,2005.0,0.0
2498,MLI,2006.0,0.0
2499,MLI,2007.0,0.0
2500,MLI,2008.0,0.0
2501,MLI,2009.0,0.0
2502,MLI,2010.0,0.0
2503,MLI,2011.0,0.0
2504,MLI,2012.0,0.0
2505,MLI,2013.0,0.0
2506,MLI,2014.0,0.0
2507,MLI,2015.0,0.0
2508,MLT,1997.0,0.0
2509,MLT,1998.0,0.0
2510,MLT,1999.0,0.0
2511,MLT,2000.0,0.0
2512,MLT,2001.0,0.0
2513,MLT,2002.0,0.0
2514,MLT,2003.0,0.0
2515,MLT,2004.0,0.0
2516,MLT,2005.0,0.0
2517,MLT,2006.0,0.0
2518,MLT,2007.0,0.0
2519,MLT,2008.0,0.0
2520,MLT,2009.0,0.0
2521,MLT,2010.0,0.0
2522,MLT,2011.0,0.0
2523,MLT,2012.0,0.0
2524,MLT,2013.0,0.0
2525,MLT,2014.0,0.0
2526,MLT,2015.0,0.0
2527,MHL,1997.0,0.0
2528,MHL,1998.0,0.0
2529,MHL,1999.0,0.0
2530,MHL,2000.0,0.0
2531,MHL,2001.0,0.0
2532,MHL,2002.0,0.0
2533,MHL,2003.0,0.0
2534,MHL,2004.0,0.0
2535,MHL,2005.0,0.0
2536,MHL,2006.0,0.0
2537,MHL,2007.0,0.0
2538,MHL,2008.0,0.0
2539,MHL,2009.0,0.0
2540,MHL,2010.0,0.0
2541,MHL,2011.0,0.0
2542,MHL,2012.0,0.0
2543,MHL,2013.0,0.0
2544,MHL,2014.0,0.0
2545,MHL,2015.0,0.0
2546,MRT,1997.0,0.0
2547,MRT,1998.0,0.0
2548,MRT,1999.0,0.0
2549,MRT,2000.0,0.0
2550,MRT,2001.0,0.0
2551,MRT,2002.0,0.0
2552,MRT,2003.0,0.0
2553,MRT,2004.0,0.0
2554,MRT,2005.0,0.0
2555,MRT,2006.0,0.0
2556,MRT,2007.0,0.0
2557,MRT,2008.0,0.0
2558,MRT,2009.0,0.0
2559,MRT,2010.0,0.0
2560,MRT,2011.0,0.0
2561,MRT,2012.0,0.0
2562,MRT,2013.0,0.0
2563,MRT,2014.0,0.0
2564,MRT,2015.0,0.0
2565,MUS,1997.0,0.0
2566,MUS,1998.0,0.0
2567,MUS,1999.0,0.0
2568,MUS,2000.0,0.0
2569,MUS,2001.0,0.0
2570,MUS,2002.0,0.0
2571,MUS,2003.0,0.0
2572,MUS,2004.0,0.0
2573,MUS,2005.0,0.0
2574,MUS,2006.0,0.0
2575,MUS,2007.0,0.0
2576,MUS,2008.0,0.0
2577,MUS,2009.0,0.0
2578,MUS,2010.0,0.0
2579,MUS,2011.0,0.0
2580,MUS,2012.0,0.0
2581,MUS,2013.0,0.0
2582,MUS,2014.0,0.0
2583,MUS,2015.0,0.0
2584,MEX,1997.0,0.0
2585,MEX,1998.0,0.0
2586,MEX,1999.0,0.0
2587,MEX,2000.0,0.0
2588,MEX,2001.0,0.0
2589,MEX,2002.0,0.0
2590,MEX,2003.0,0.0
2591,MEX,2004.0,0.0
2592,MEX,2005.0,0.0
2593,MEX,2006.0,0.0
2594,MEX,2007.0,0.0
2595,MEX,2008.0,0.0
2596,MEX,2009.0,0.0
2597,MEX,2010.0,0.0
2598,MEX,2011.0,0.0
2599,MEX,2012.0,0.0
2600,MEX,2013.0,0.0
2601,MEX,2014.0,0.0
2602,MEX,2015.0,0.0
2603,FSM,1997.0,0.0
2604,FSM,1998.0,0.0
2605,FSM,1999.0,0.0
2606,FSM,2000.0,0.0
2607,FSM,2001.0,0.0
2608,FSM,2002.0,0.0
2609,FSM,2003.0,0.0
2610,FSM,2004.0,0.0
2611,FSM,2005.0,0.0
2612,FSM,2006.0,0.0
2613,FSM,2007.0,0.0
2614,FSM,2008.0,0.0
2615,FSM,2009.0,0.0
2616,FSM,2010.0,0.0
2617,FSM,2011.0,0.0
2618,FSM,2012.0,0.0
2619,FSM,2013.0,0.0
2620,FSM,2014.0,0.0
2621,FSM,2015.0,0.0
2622,MDA,1997.0,0.0
2623,MDA,1998.0,0.0
2624,MDA,1999.0,0.0
2625,MDA,2000.0,0.0
2626,MDA,2001.0,0.0
2627,MDA,2002.0,0.0
2628,MDA,2003.0,0.0
2629,MDA,2004.0,0.0
2630,MDA,2005.0,0.0
2631,MDA,2006.0,0.0
2632,MDA,2007.0,0.0
2633,MDA,2008.0,0.0
2634,MDA,2009.0,0.0
2635,MDA,2010.0,0.0
2636,MDA,2011.0,0.0
2637,MDA,2012.0,0.0
2638,MDA,2013.0,0.0
2639,MDA,2014.0,1.0
2640,MDA,2015.0,1.0
2641,MCO,1997.0,0.0
2642,MCO,1998.0,0.0
2643,MCO,1999.0,0.0
2644,MCO,2000.0,0.0
2645,MCO,2001.0,0.0
2646,MCO,2002.0,0.0
2647,MCO,2003.0,0.0
2648,MCO,2004.0,0.0
2649,MCO,2005.0,0.0
2650,MCO,2006.0,0.0
2651,MCO,2007.0,0.0
2652,MCO,2008.0,0.0
2653,MCO,2009.0,0.0
2654,MCO,2010.0,0.0
2655,MCO,2011.0,0.0
2656,MCO,2012.0,0.0
2657,MCO,2013.0,0.0
2658,MCO,2014.0,0.0
2659,MCO,2015.0,0.0
2660,MNG,1997.0,0.0
2661,MNG,1998.0,0.0
2662,MNG,1999.0,0.0
2663,MNG,2000.0,0.0
2664,MNG,2001.0,0.0
2665,MNG,2002.0,0.0
2666,MNG,2003.0,0.0
2667,MNG,2004.0,0.0
2668,MNG,2005.0,0.0
2669,MNG,2006.0,0.0
2670,MNG,2007.0,0.0
2671,MNG,2008.0,1.0
2672,MNG,2009.0,1.0
2673,MNG,2010.0,0.0
2674,MNG,2011.0,0.0
2675,MNG,2012.0,0.0
2676,MNG,2013.0,0.0
2677,MNG,2014.0,0.0
2678,MNG,2015.0,0.0
2679,MNE,1997.0,0.0
2680,MNE,1998.0,0.0
2681,MNE,1999.0,0.0
2682,MNE,2000.0,0.0
2683,MNE,2001.0,0.0
2684,MNE,2002.0,0.0
2685,MNE,2003.0,0.0
2686,MNE,2004.0,0.0
2687,MNE,2005.0,0.0
2688,MNE,2006.0,0.0
2689,MNE,2007.0,0.0
2690,MNE,2008.0,0.0
2691,MNE,2009.0,0.0
2692,MNE,2010.0,0.0
2693,MNE,2011.0,0.0
2694,MNE,2012.0,0.0
2695,MNE,2013.0,0.0
2696,MNE,2014.0,0.0
2697,MNE,2015.0,0.0
2698,MAR,1997.0,0.0
2699,MAR,1998.0,0.0
2700,MAR,1999.0,0.0
2701,MAR,2000.0,0.0
2702,MAR,2001.0,0.0
2703,MAR,2002.0,0.0
2704,MAR,2003.0,0.0
2705,MAR,2004.0,0.0
2706,MAR,2005.0,0.0
2707,MAR,2006.0,0.0
2708,MAR,2007.0,0.0
2709,MAR,2008.0,0.0
2710,MAR,2009.0,0.0
2711,MAR,2010.0,0.0
2712,MAR,2011.0,0.0
2713,MAR,2012.0,0.0
2714,MAR,2013.0,0.0
2715,MAR,2014.0,0.0
2716,MAR,2015.0,0.0
2717,MOZ,1997.0,0.0
2718,MOZ,1998.0,0.0
2719,MOZ,1999.0,0.0
2720,MOZ,2000.0,0.0
2721,MOZ,2001.0,0.0
